created_at,,rating,review_text
2025-12-27,,1,CIRCUIT CARDIO & STRENGTH at Seabrook Commons YMCA in Plymouth was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Parking was a hassle.
2026-04-13,,2,ARTHRITIS AQUA FITNESS at Seabrook Commons YMCA in Plymouth was disappointing—there wasn't enough equipment/space. Not sure I’d return. Felt hectic after school hours.
2026-03-04,,4,Loved CARDIO STRENGTH in Salem—the space/pool was clean and comfortable. Would definitely come back. Loved the community vibe.
2026-03-11,,5,Harborlight YMCA nailed it with CARDIO DANCE. it was the perfect intensity for me Great energy and well-run session. Great for families.
2026-02-09,,4,Took LINE DANCING at Riverstone YMCA (Framingham) and it exceeded expectations. the music and cues were on point Nice mix of ages in the group.
2025-12-20,,3,"BEGINNER DRAWING at Pinecrest YMCA in Lexington was okay. solid session, but equipment setup took too long Might try a different time slot. Could be amazing with small tweaks."
2026-01-31,,4,Big fan of a class at Summit Reach YMCA. it felt fun and effective without being too hard Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-07,,2,Pinecrest YMCA felt off during AQUA ZUMBA: it didn’t match the description on the schedule. Felt hectic after school hours.
2026-04-10,,2,Had a rough experience with AQUA PILATES at Pinecrest YMCA. the session felt more intense than advertised Needs improvement. Check-in line moved slowly.
2026-03-29,,1,Had a rough experience with a class at Pinecrest YMCA. there wasn't enough equipment/space Needs improvement. Parking was a hassle.
2026-01-09,,2,Wanted to like SKETCHING at Seabrook Commons YMCA (Plymouth) but instructions were unclear for beginners. Check-in line moved slowly.
2025-12-23,,3,"ARTHRITIS AQUA FITNESS at Pinecrest YMCA in Lexington was okay. nice workout, but timing felt a little tight Might try a different time slot. Could be amazing with small tweaks."
2026-04-13,,3,"Mixed feelings about CARDIO STRENGTH at Riverstone YMCA (Framingham). great concept, uneven execution today Could be amazing with small tweaks."
2026-02-27,,2,Not a great session of SKETCHING at Summit Reach YMCA. staff communication at check-in was confusing. Parking was a hassle.
2026-02-16,,1,Summit Reach YMCA felt off during AQUA ZUMBA: it started late and felt rushed. Wish there were clearer signs.
2026-02-16,,4,Took LINE DANCING at Harborlight YMCA (Salem) and it exceeded expectations. the music and cues were on point Great for families.
2026-01-11,,5,"If you're in Plymouth, try a class at Seabrook Commons YMCA. I appreciated the modifications and coaching Easy 5 stars. Front desk was helpful."
2025-12-19,,5,Loved AQUA INTERVALS at Pinecrest YMCA in Lexington—the class was organized and started on time. Would definitely come back. Parking was easy.
2026-01-24,,2,Seabrook Commons YMCA felt off during AQUA ZUMBA: the water/room temperature was uncomfortable. Parking was a hassle.
2026-03-11,,1,Had a rough experience with SALSA / LATIN DANCE at Pinecrest YMCA. the room was overcrowded and hard to follow Needs improvement. Check-in line moved slowly.
2025-12-16,,2,Harborlight YMCA felt off during AQUA INTERVALS: the water/room temperature was uncomfortable. Wish there were clearer signs.
2025-12-23,,5,Big fan of AQUA CARDIO at Pinecrest YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-01-19,,1,Harborlight YMCA felt off during AQUA ZUMBA: the session felt more intense than advertised. Wish there were clearer signs.
2026-01-18,,1,Pinecrest YMCA felt off during SENIOR CIRCUITS: there wasn't enough equipment/space. Parking was a hassle.
2025-12-29,,4,Big fan of a class at Harborlight YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-03-27,,1,Summit Reach YMCA felt off during AQUA FIT: it didn’t match the description on the schedule. Check-in line moved slowly.
2026-01-17,,4,Big fan of AQUA FIT at Summit Reach YMCA. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Great for families.
2026-03-01,,2,HEALTHY COOKING at Riverstone YMCA in Framingham was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Would prefer smaller groups.
2026-03-07,,1,Not a great session of CARDIO STRENGTH at Riverstone YMCA. I couldn't hear the cues well. Check-in line moved slowly.
2025-12-20,,3,"SKETCHING at Summit Reach YMCA in Pittsfield was okay. liked it, but the start was a bit delayed Might try a different time slot. Might try the morning slot next time."
2025-12-22,,4,Big fan of SKETCHING. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-02-07,,5,Big fan of BEGINNER DRAWING at Pinecrest YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Great for families.
2026-04-13,,1,ARTHRITIS AQUA FITNESS at Riverstone YMCA in Framingham was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Felt hectic after school hours.
2025-12-25,,3,"Mixed feelings about a class at Harborlight YMCA (Salem). liked it, but the start was a bit delayed Would go again with friends."
2026-03-30,,1,Not a great session of a class at Seabrook Commons YMCA. the room was overcrowded and hard to follow. Would prefer smaller groups.
2026-03-14,,1,Had a rough experience with ARTHRITIS AQUA FITNESS at Harborlight YMCA. it didn’t match the description on the schedule Needs improvement. Check-in line moved slowly.
2025-12-15,,4,Loved LINE DANCING at Riverstone YMCA in Framingham—it was the perfect intensity for me. Would definitely come back. Loved the community vibe.
2026-02-25,,2,Wanted to like a class at Harborlight YMCA (Salem) but the room was overcrowded and hard to follow. Would prefer smaller groups.
2026-01-19,,1,Wanted to like AQUA CARDIO at Pinecrest YMCA (Lexington) but the facility felt busy and a bit chaotic. Parking was a hassle.
2026-04-12,,1,SALSA / LATIN DANCE at Harborlight YMCA in Salem was disappointing—staff communication at check-in was confusing. Not sure I’d return. Would prefer smaller groups.
2026-04-07,,5,Big fan of AQUA PILATES at Summit Reach YMCA. the space/pool was clean and comfortable Staff were friendly and the schedule was smooth. Parking was easy.
2026-02-27,,1,AQUA PILATES at Harborlight YMCA in Salem was disappointing—it didn’t match the description on the schedule. Not sure I’d return. Would prefer smaller groups.
2026-01-24,,3,"Mixed feelings about CARDIO STRENGTH (Framingham). solid session, but equipment setup took too long Might try the morning slot next time."
2026-01-27,,5,Pinecrest YMCA nailed it with BEGINNER DRAWING. the space/pool was clean and comfortable Great energy and well-run session. Great for families.
2026-04-16,,2,BEGINNER COOKING at Seabrook Commons YMCA in Plymouth was disappointing—the room was overcrowded and hard to follow. Not sure I’d return. Would prefer smaller groups.
2026-02-06,,2,Had a rough experience with POWER HOUR. the room was overcrowded and hard to follow Needs improvement. Felt hectic after school hours.
2026-04-14,,3,"Decent POWER HOUR at Pinecrest YMCA—fun format, though the cues could be clearer. Would go again with friends."
2026-02-06,,5,Big fan of BEGINNER COOKING. the vibe was welcoming and not intimidating Staff were friendly and the schedule was smooth. Great for families.
2026-04-16,,1,Wanted to like BOOT CAMP BURN at Pinecrest YMCA (Lexington) but it didn’t match the description on the schedule. Would prefer smaller groups.
2026-03-12,,5,Harborlight YMCA nailed it with SENIOR CIRCUITS. it was the perfect intensity for me Great energy and well-run session. Parking was easy.
2026-01-29,,5,Took POWER HOUR (Lexington) and it exceeded expectations. the instructor explained everything clearly Front desk was helpful.
2026-01-21,,1,SALSA / LATIN DANCE at Pinecrest YMCA in Lexington was disappointing—it didn’t match the description on the schedule. Not sure I’d return. Parking was a hassle.
2026-02-16,,5,Loved a class at Riverstone YMCA in Framingham—the space/pool was clean and comfortable. Would definitely come back. Great for families.
2026-01-23,,2,Seabrook Commons YMCA felt off during AQUA FIT: I couldn't hear the cues well. Felt hectic after school hours.
2025-12-24,,4,Loved SENIOR CIRCUITS at Harborlight YMCA in Salem—the music and cues were on point. Would definitely come back. Parking was easy.
2026-03-19,,2,Seabrook Commons YMCA felt off during ARTHRITIS AQUA FITNESS: there wasn't enough equipment/space. Wish there were clearer signs.
2026-03-31,,5,"If you're in Lexington, try AQUA INTERVALS at Pinecrest YMCA. it was the perfect intensity for me Easy 5 stars. Nice mix of ages in the group."
2026-03-15,,2,Pinecrest YMCA felt off during AQUA PILATES: instructions were unclear for beginners. Wish there were clearer signs.
2026-04-06,,5,Pinecrest YMCA nailed it with AQUA FIT. my kid/teen had a blast and asked to come back Great energy and well-run session. Loved the community vibe.
2026-03-12,,1,AQUA ZUMBA in Pittsfield was disappointing—staff communication at check-in was confusing. Not sure I’d return. Felt hectic after school hours.
2026-03-08,,5,Took SALSA / LATIN DANCE at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. my kid/teen had a blast and asked to come back Parking was easy.
2026-03-16,,5,Big fan of BOOT CAMP at Summit Reach YMCA. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-01-24,,4,Big fan of LINE DANCING. the class was organized and started on time Staff were friendly and the schedule was smooth. Parking was easy.
2026-04-19,,1,HEALTHY COOKING at Seabrook Commons YMCA in Plymouth was disappointing—it started late and felt rushed. Not sure I’d return. Wish there were clearer signs.
2026-01-31,,4,Took AQUA CARDIO at Summit Reach YMCA (Pittsfield) and it exceeded expectations. it felt fun and effective without being too hard Front desk was helpful.
2026-02-05,,4,Took AQUA PILATES at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. my kid/teen had a blast and asked to come back Parking was easy.
2026-03-07,,4,"If you're in Framingham, try CIRCUIT CARDIO & STRENGTH at Riverstone YMCA. the vibe was welcoming and not intimidating Easy 5 stars. Front desk was helpful."
2026-01-15,,4,Big fan of CARDIO DANCE. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-01-19,,4,"If you're in Lexington, try BEGINNER COOKING at Pinecrest YMCA. the instructor explained everything clearly Easy 5 stars. Great for families."
2026-03-04,,4,Big fan of SENIOR CIRCUITS at Seabrook Commons YMCA. I appreciated the modifications and coaching Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-18,,1,Had a rough experience with BEGINNER COOKING at Seabrook Commons YMCA. instructions were unclear for beginners Needs improvement. Would prefer smaller groups.
2026-02-09,,5,Harborlight YMCA nailed it with POWER HOUR. it felt fun and effective without being too hard Great energy and well-run session. Parking was easy.
2026-03-12,,1,Not a great session of BOOT CAMP at Harborlight YMCA. it started late and felt rushed. Check-in line moved slowly.
2026-01-05,,3,"BOOT CAMP at Summit Reach YMCA in Pittsfield was okay. great concept, uneven execution today Might try a different time slot. Might try the morning slot next time."
2026-01-06,,3,"AQUA ZUMBA at Pinecrest YMCA in Lexington was okay. some parts were excellent, others felt disorganized Might try a different time slot. Might try the morning slot next time."
2026-02-09,,4,Big fan of AQUA INTERVALS at Harborlight YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-01-03,,2,LINE DANCING in Framingham was disappointing—I couldn't hear the cues well. Not sure I’d return. Check-in line moved slowly.
2025-12-23,,5,Big fan of AQUA CARDIO. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-01-19,,1,Wanted to like HEALTHY COOKING at Seabrook Commons YMCA (Plymouth) but the session felt more intense than advertised. Felt hectic after school hours.
